ID,RA,DEC,REDMAG,MIDMAG,BLUEMAG
85,216.6090361000000,35.21844260000000,29.79240000000000,99.00000000000000,25.96580000000000
86,216.5954180000000,35.21852460000000,26.65790000000000,26.89280000000000,26.38760000000000
88,216.6091694000000,35.21837660000000,31.44240000000000,99.00000000000000,28.63790000000000
89,216.5971570000000,35.21839000000000,27.24860000000000,27.40180000000000,28.05280000000000
91,216.6043429000000,35.21857870000000,26.86610000000000,26.67990000000000,27.50670000000000
94,216.5979395000000,35.21878410000000,27.34780000000000,27.40380000000000,28.73580000000000
96,216.6013685000000,35.21948850000000,25.09290000000000,25.33380000000000,28.31270000000000
97,216.5974284000000,35.21896510000000,26.85860000000000,26.80550000000000,27.33710000000000
99,216.5993799000000,35.21884430000000,27.54890000000000,27.92200000000000,26.02580000000000
100,216.5950720000000,35.21980520000000,23.20500000000000,24.18790000000000,31.01270000000000
102,216.5933705000000,35.21919590000000,99.00000000000000,27.09640000000000,25.72880000000000
103,216.5988735000000,35.21893020000000,28.67870000000000,29.04490000000000,27.45640000000000
105,216.6069120000000,35.21892290000000,29.19680000000000,28.91790000000000,26.08690000000000
106,216.6044084000000,35.21912250000000,27.35150000000000,27.34860000000000,28.07040000000000
107,216.5966388000000,35.21906290000000,29.14380000000000,28.62230000000000,26.81630000000000
108,216.6058931000000,35.21924090000000,27.03460000000000,27.52600000000000,27.72950000000000
109,216.5907906000000,35.21968030000000,24.12560000000000,24.07460000000000,24.85680000000000
111,216.6080100000000,35.21953540000000,27.29440000000000,27.15950000000000,27.82420000000000
112,216.5998837000000,35.21967180000000,25.92300000000000,26.47320000000000,28.78310000000000
113,216.6001909000000,35.21968810000000,27.01270000000000,26.55010000000000,29.21640000000000
114,216.6077279000000,35.21953520000000,27.72490000000000,27.64720000000000,27.45920000000000
116,216.6003167000000,35.21979850000000,27.02730000000000,26.81080000000000,27.97780000000000
118,216.6027634000000,35.21974750000000,27.54150000000000,27.25820000000000,27.27760000000000
119,216.5993334000000,35.21974420000000,27.45220000000000,27.12050000000000,26.33820000000000
121,216.6088997000000,35.21969640000000,28.30650000000000,28.09330000000000,25.58960000000000
124,216.5961139000000,35.21976900000000,28.18950000000000,27.24010000000000,27.70440000000000
125,216.5971765000000,35.21995440000000,26.85670000000000,26.87230000000000,25.72800000000000
126,216.6019506000000,35.21983420000000,27.77130000000000,28.42100000000000,26.02080000000000
127,216.5965718000000,35.22021220000000,25.11660000000000,25.09250000000000,26.49810000000000
130,216.5929971000000,35.22200750000000,22.69640000000000,22.91810000000000,28.98530000000000
131,216.5976769000000,35.22007530000000,27.93940000000000,28.34940000000000,27.49680000000000
132,216.5995801000000,35.22068100000000,24.87010000000000,26.36030000000000,26.27070000000000
133,216.5897828000000,35.22035170000000,27.98460000000000,27.17310000000000,24.96910000000000
134,216.6035953000000,35.22063500000000,24.76740000000000,26.19500000000000,26.07380000000000
136,216.5897553000000,35.22042080000000,27.89970000000000,27.46870000000000,27.96680000000000
137,216.6102050000000,35.22065800000000,25.65500000000000,25.96580000000000,27.23370000000000
139,216.5993654000000,35.22065270000000,24.82130000000000,26.38760000000000,23.51710000000000
140,216.6066576000000,35.22024380000000,29.05960000000000,28.72990000000000,25.77650000000000
141,216.6055738000000,35.22036590000000,29.09530000000000,28.63790000000000,27.78670000000000
142,216.5972960000000,35.22057110000000,27.88890000000000,28.05280000000000,27.64730000000000
143,216.5931890000000,35.22077440000000,25.17410000000000,26.05820000000000,28.19950000000000
144,216.6033658000000,35.22056290000000,27.29390000000000,27.50670000000000,27.72430000000000
145,216.6092572000000,35.22075790000000,26.75560000000000,27.36180000000000,27.54970000000000
146,216.5955705000000,35.22119280000000,24.42630000000000,25.36740000000000,27.77390000000000
147,216.5983028000000,35.22050000000000,28.57180000000000,28.73580000000000,27.55840000000000
148,216.5973049000000,35.22091580000000,25.05540000000000,25.25960000000000,27.04600000000000
149,216.6026534000000,35.22057570000000,28.28760000000000,28.31270000000000,25.47980000000000
150,216.5913447000000,35.22092530000000,26.85180000000000,27.33710000000000,25.86510000000000
151,216.6063719000000,35.22073020000000,27.02570000000000,27.85350000000000,25.94580000000000
152,216.5876194000000,35.22131400000000,24.25570000000000,26.02580000000000,28.66530000000000
153,216.6021792000000,35.22065030000000,29.27360000000000,31.01270000000000,26.99630000000000
155,216.6021938000000,35.22134270000000,24.53250000000000,25.07810000000000,29.10030000000000
156,216.6008336000000,35.22105760000000,26.06530000000000,25.72880000000000,25.52960000000000
158,216.6003921000000,35.22098270000000,27.87760000000000,27.45640000000000,28.05400000000000
160,216.5980809000000,35.22149010000000,25.70230000000000,26.20950000000000,24.31080000000000
163,216.5967575000000,35.22148830000000,25.48740000000000,26.08690000000000,28.67240000000000
165,216.6028865000000,35.22113990000000,28.90660000000000,28.07040000000000,26.95350000000000
166,216.5881715000000,35.22123300000000,26.72870000000000,26.81630000000000,27.48600000000000
167,216.5894467000000,35.22114380000000,28.94960000000000,27.72950000000000,26.75010000000000
170,216.6003843000000,35.22171100000000,24.76740000000000,24.85680000000000,26.26120000000000
171,216.6078694000000,35.22190630000000,28.11660000000000,27.71080000000000,27.05210000000000
172,216.5873724000000,35.22134980000000,25.91930000000000,27.82420000000000,27.32530000000000
173,216.5875360000000,35.22145570000000,26.97460000000000,28.78310000000000,26.05440000000000
174,216.6020158000000,35.22157540000000,27.42100000000000,29.21640000000000,25.66430000000000
176,216.5953407000000,35.22151010000000,26.90520000000000,27.45920000000000,28.04600000000000
177,216.6039423000000,35.22183340000000,26.93500000000000,26.36320000000000,26.68550000000000
178,216.6060916000000,35.22152040000000,27.64650000000000,27.97780000000000,27.94770000000000
179,216.6072461000000,35.22169380000000,27.26440000000000,27.46590000000000,24.31760000000000
182,216.5894866000000,35.22161800000000,28.11860000000000,27.27760000000000,25.99110000000000
183,216.5997169000000,35.22175970000000,26.16950000000000,26.33820000000000,25.84730000000000
184,216.5959144000000,35.22186320000000,25.40840000000000,25.55430000000000,28.04940000000000
185,216.5981504000000,35.22202960000000,25.43150000000000,25.58960000000000,28.23040000000000
186,216.6046720000000,35.22181310000000,28.48330000000000,28.15530000000000,26.99570000000000
188,216.6057887000000,35.22168450000000,28.87330000000000,29.41460000000000,25.06600000000000
190,216.6062734000000,35.22194710000000,26.94900000000000,27.70440000000000,29.57960000000000
191,216.6077633000000,35.22213060000000,25.02030000000000,25.72800000000000,24.35080000000000
192,216.5886290000000,35.22215750000000,25.60170000000000,26.02080000000000,26.56440000000000
193,216.6027881000000,35.22206150000000,26.17230000000000,26.49810000000000,28.05820000000000
194,216.5861119000000,35.22185410000000,99.00000000000000,27.56050000000000,28.10330000000000
195,216.6034805000000,35.22180740000000,28.63670000000000,27.90700000000000,28.17200000000000
196,216.5915706000000,35.22188700000000,28.72980000000000,28.98530000000000,29.35070000000000
197,216.5958422000000,35.22209180000000,26.96930000000000,27.49680000000000,25.06000000000000
198,216.6038223000000,35.22219510000000,25.55460000000000,26.27070000000000,28.94370000000000
199,216.5888711000000,35.22283530000000,24.70450000000000,24.96910000000000,28.35940000000000
200,216.6114583000000,35.22237860000000,25.43730000000000,26.07380000000000,29.10000000000000
201,216.6074317000000,35.22290810000000,23.62970000000000,24.41820000000000,26.68220000000000
202,216.5995730000000,35.22203180000000,28.55030000000000,27.96680000000000,23.86960000000000
204,216.6029940000000,35.22228380000000,26.98530000000000,27.23370000000000,28.46220000000000
206,216.6004682000000,35.22221650000000,28.14640000000000,27.76120000000000,28.01280000000000
208,216.6026929000000,35.22337060000000,23.26170000000000,23.51710000000000,28.04580000000000
209,216.6097048000000,35.22256050000000,25.42790000000000,25.77650000000000,27.74570000000000
210,216.5975396000000,35.22223270000000,27.87020000000000,27.78670000000000,27.96990000000000
212,216.6062443000000,35.22234230000000,27.53620000000000,27.64730000000000,26.11760000000000
213,216.6076555000000,35.22230580000000,28.07080000000000,28.19950000000000,27.62120000000000
214,216.6055016000000,35.22251400000000,27.32670000000000,27.72430000000000,26.83470000000000
216,216.6069966000000,35.22246030000000,27.62260000000000,27.54970000000000,25.47930000000000
217,216.6008231000000,35.22257600000000,26.71280000000000,27.77390000000000,25.73820000000000
218,216.5887622000000,35.22250210000000,27.66190000000000,27.55840000000000,24.29220000000000
219,216.5969819000000,35.22268790000000,26.37580000000000,27.04600000000000,26.13040000000000
220,216.5876105000000,35.22324760000000,25.19660000000000,25.47980000000000,27.90860000000000
221,216.5858468000000,35.22286130000000,25.65600000000000,25.86510000000000,24.21780000000000
222,216.5941123000000,35.22285750000000,24.96880000000000,25.94580000000000,27.83200000000000
223,216.5884101000000,35.22244240000000,28.91650000000000,28.66530000000000,25.24380000000000
224,216.6099582000000,35.22280610000000,26.51260000000000,26.99630000000000,30.21330000000000
226,216.5946842000000,35.22397330000000,22.85470000000000,23.04410000000000,31.02690000000000
227,216.5942244000000,35.22260340000000,28.73480000000000,29.10030000000000,28.48370000000000
229,216.6118402000000,35.22330370000000,25.08060000000000,25.52960000000000,29.52090000000000
230,216.6024542000000,35.22310930000000,25.08370000000000,25.38890000000000,28.34510000000000
231,216.5958437000000,35.22275440000000,27.91880000000000,28.05400000000000,26.61270000000000
232,216.6064151000000,35.22311300000000,25.32410000000000,25.44430000000000,28.22310000000000
233,216.5974030000000,35.22385940000000,24.27940000000000,24.31080000000000,26.56990000000000
234,216.5843644000000,35.22343170000000,24.62420000000000,25.10470000000000,30.54920000000000
236,216.6002206000000,35.22268080000000,29.59570000000000,29.57720000000000,28.34750000000000
238,216.5983797000000,35.22277040000000,29.24370000000000,28.67240000000000,26.30900000000000
239,216.5865042000000,35.22357110000000,25.47970000000000,25.54720000000000,29.15150000000000
241,216.5969003000000,35.22317510000000,26.36400000000000,26.95350000000000,28.02930000000000
244,216.6052120000000,35.22309830000000,27.65470000000000,27.48600000000000,29.68400000000000
245,216.5856474000000,35.22372670000000,25.96550000000000,26.75010000000000,25.69080000000000
246,216.6066297000000,35.22416760000000,23.77950000000000,24.88680000000000,27.14190000000000
247,216.5902962000000,35.22403250000000,23.97380000000000,24.34030000000000,25.30380000000000
248,216.5945053000000,35.22358640000000,26.02450000000000,26.26120000000000,25.45410000000000
249,216.6096438000000,35.22345860000000,26.95720000000000,27.05210000000000,26.59090000000000
251,216.6083345000000,35.22334870000000,27.07450000000000,27.32530000000000,27.52280000000000
252,216.5920757000000,35.22374100000000,25.61130000000000,26.05440000000000,26.95770000000000
254,216.6089822000000,35.22363380000000,25.63660000000000,25.66430000000000,24.30020000000000
256,216.5862851000000,35.22356970000000,26.73820000000000,29.61140000000000,26.01890000000000
257,216.6006932000000,35.22348590000000,28.32250000000000,28.04600000000000,27.20710000000000
258,216.6076515000000,35.22358870000000,26.64920000000000,26.68550000000000,27.72140000000000
259,216.6000645000000,35.22350660000000,27.83060000000000,27.94770000000000,26.79380000000000
261,216.5966620000000,35.22447630000000,24.22690000000000,24.31760000000000,27.24770000000000
263,216.5839677000000,35.22436970000000,25.02420000000000,25.73250000000000,28.86890000000000
264,216.5929178000000,35.22378850000000,27.92270000000000,27.76750000000000,26.78900000000000
265,216.6047442000000,35.22384710000000,26.03800000000000,25.99110000000000,27.03130000000000
268,216.6029087000000,35.22422790000000,25.64040000000000,25.84730000000000,24.67990000000000
269,216.5866529000000,35.22375930000000,28.41470000000000,28.04940000000000,27.79580000000000
270,216.5970223000000,35.22372710000000,28.11780000000000,28.23040000000000,28.84730000000000
274,216.5907104000000,35.22402350000000,26.96440000000000,26.99570000000000,27.99660000000000
276,216.6082067000000,35.22433900000000,24.29780000000000,25.11450000000000,27.49660000000000
277,216.6037337000000,35.22443260000000,24.95110000000000,25.06600000000000,22.70900000000000
278,216.6107825000000,35.22387990000000,28.96090000000000,28.14330000000000,27.45880000000000
280,216.6038927000000,35.22388920000000,28.75400000000000,29.57960000000000,27.86170000000000
281,216.5928943000000,35.22485060000000,23.52300000000000,24.35080000000000,30.52830000000000
282,216.6000786000000,35.22416580000000,26.42850000000000,26.56440000000000,27.35600000000000
283,216.5913954000000,35.22405540000000,26.83390000000000,28.05820000000000,27.93710000000000
284,216.5864347000000,35.22406030000000,28.23200000000000,28.10330000000000,26.82380000000000
287,216.5896299000000,35.22400820000000,28.48630000000000,28.17200000000000,28.75100000000000
288,216.5989246000000,35.22394980000000,29.51330000000000,29.35070000000000,27.26970000000000
289,216.6082925000000,35.22479660000000,24.53540000000000,25.06000000000000,27.98390000000000
290,216.6094426000000,35.22410360000000,29.46830000000000,28.94370000000000,27.98900000000000
291,216.5879798000000,35.22418820000000,28.45370000000000,28.35940000000000,31.51770000000000
293,216.5860519000000,35.22411270000000,29.20700000000000,29.10000000000000,25.71180000000000
297,216.5963499000000,35.22464970000000,26.53360000000000,26.68220000000000,26.24500000000000
298,216.6038413000000,35.22537440000000,23.68570000000000,23.86960000000000,27.19170000000000
300,216.5935315000000,35.22466710000000,25.16460000000000,25.87430000000000,27.57360000000000
301,216.6120710000000,35.22433930000000,28.35580000000000,28.46220000000000,26.51050000000000
302,216.6079174000000,35.22617760000000,23.11040000000000,24.75910000000000,26.88940000000000
303,216.6039953000000,35.22446490000000,28.30690000000000,28.01280000000000,28.94750000000000
304,216.5985392000000,35.22446560000000,28.55030000000000,29.12500000000000,27.64770000000000
305,216.5947876000000,35.22447300000000,28.21960000000000,28.04580000000000,25.84270000000000
306,216.5960593000000,35.22447310000000,28.62890000000000,27.74570000000000,26.83340000000000
307,216.5987544000000,35.22445630000000,28.57820000000000,27.96990000000000,28.79550000000000
308,216.6008749000000,35.22440810000000,29.75230000000000,29.56070000000000,27.45060000000000
310,216.5860683000000,35.22506880000000,25.74400000000000,26.11760000000000,27.70890000000000
312,216.5979923000000,35.22463760000000,27.23470000000000,27.62120000000000,28.72540000000000
313,216.5890654000000,35.22527460000000,26.02660000000000,26.83470000000000,27.48010000000000
314,216.6019188000000,35.22488850000000,25.36120000000000,25.44400000000000,28.38940000000000
315,216.5943306000000,35.22501120000000,25.22160000000000,25.47930000000000,28.72630000000000
318,216.5751350000000,35.22835330000000,99.00000000000000,25.73820000000000,28.62360000000000
319,216.5894967000000,35.22541000000000,23.86970000000000,24.29220000000000,31.00520000000000
320,216.5936395000000,35.22538230000000,25.40460000000000,26.13040000000000,27.20150000000000
322,216.5840340000000,35.22482970000000,28.42290000000000,27.90860000000000,28.32760000000000
325,216.5961378000000,35.22522080000000,24.46710000000000,24.21780000000000,27.28600000000000
326,216.5861716000000,35.22500040000000,27.86200000000000,27.83200000000000,26.85560000000000
327,216.5878385000000,35.22590660000000,24.92500000000000,25.24380000000000,28.24780000000000
328,216.6066299000000,35.22497460000000,28.11330000000000,30.21330000000000,28.18260000000000
331,216.6135423000000,35.22719980000000,22.51840000000000,22.69470000000000,27.84660000000000
332,216.5890666000000,35.22516220000000,27.50390000000000,31.02690000000000,28.76010000000000
333,216.5830614000000,35.22500400000000,28.50680000000000,28.48370000000000,28.01380000000000
334,216.6101836000000,35.22515990000000,27.66000000000000,28.60740000000000,25.53890000000000
336,216.6071161000000,35.22510640000000,28.94190000000000,29.52090000000000,26.28900000000000
337,216.5901002000000,35.22515700000000,28.24800000000000,28.34510000000000,28.19850000000000
339,216.5862115000000,35.22535200000000,26.67290000000000,26.61270000000000,23.75920000000000
340,216.5854264000000,35.22518680000000,29.19260000000000,28.22310000000000,26.06920000000000
341,216.5985991000000,35.22550550000000,27.25610000000000,26.56990000000000,28.43270000000000
343,216.5971969000000,35.22513530000000,29.33110000000000,30.54920000000000,24.15330000000000
344,216.5845793000000,35.22675690000000,22.97310000000000,23.39020000000000,26.11290000000000
347,216.5815422000000,35.22541850000000,28.04370000000000,28.34750000000000,27.52760000000000
348,216.6077124000000,35.22530820000000,28.80600000000000,28.12830000000000,26.66190000000000
349,216.5865222000000,35.22558750000000,26.52490000000000,26.30900000000000,26.82190000000000
350,216.5872433000000,35.22537040000000,28.60730000000000,29.15150000000000,25.99040000000000
351,216.5930401000000,35.22547640000000,27.61670000000000,27.83410000000000,27.21570000000000
352,216.5952962000000,35.22547030000000,27.18790000000000,28.02930000000000,29.54160000000000
353,216.5895645000000,35.22666560000000,23.14070000000000,23.83610000000000,28.27310000000000
354,216.5899251000000,35.22559350000000,27.99960000000000,27.78550000000000,99.00000000000000
355,216.5837826000000,35.22552440000000,28.26000000000000,29.68400000000000,26.59620000000000
356,216.5857715000000,35.22602430000000,25.73230000000000,25.69080000000000,26.48640000000000
358,216.6121530000000,35.22572880000000,27.37810000000000,27.14190000000000,25.92320000000000
359,216.5780681000000,35.22670590000000,23.45960000000000,25.30380000000000,28.80610000000000
360,216.5864596000000,35.22621350000000,25.25510000000000,25.45410000000000,28.19990000000000
361,216.6024976000000,35.22589220000000,26.18840000000000,26.59090000000000,26.18270000000000
362,216.5787435000000,35.22742830000000,25.35670000000000,25.98260000000000,26.58540000000000
363,216.5835250000000,35.22583270000000,27.12210000000000,27.52280000000000,28.08550000000000
364,216.5960993000000,35.22579910000000,27.28070000000000,26.95770000000000,27.14770000000000
365,216.5871662000000,35.22598870000000,26.94410000000000,27.35540000000000,25.23550000000000
366,216.5754113000000,35.22739630000000,24.88830000000000,24.30020000000000,25.99140000000000
367,216.5893961000000,35.22578590000000,27.93690000000000,27.87950000000000,27.88810000000000
369,216.5971478000000,35.22609350000000,25.92440000000000,26.01890000000000,28.50500000000000
370,216.5881932000000,35.22581030000000,27.53410000000000,27.20710000000000,26.57450000000000
373,216.5780366000000,35.22595390000000,26.34820000000000,27.72140000000000,27.02120000000000
374,216.5845223000000,35.22613720000000,26.70690000000000,26.79380000000000,26.56960000000000
376,216.5954575000000,35.22604160000000,27.20200000000000,27.14440000000000,27.48130000000000
378,216.5774303000000,35.22630510000000,24.65400000000000,27.24770000000000,24.96420000000000
379,216.6056024000000,35.22606780000000,28.23910000000000,28.17960000000000,27.37400000000000
380,216.5787960000000,35.22614040000000,99.00000000000000,28.86890000000000,28.53880000000000
381,216.5799355000000,35.22662240000000,25.64680000000000,26.78900000000000,27.53650000000000
382,216.5882471000000,35.22622840000000,27.67000000000000,27.03130000000000,27.88510000000000
383,216.5947886000000,35.22650070000000,25.29570000000000,25.53640000000000,27.20820000000000
384,216.5815556000000,35.22704820000000,23.54250000000000,23.76330000000000,27.02420000000000
387,216.6041562000000,35.22679710000000,24.09990000000000,24.67990000000000,25.64490000000000
388,216.6074318000000,35.22627020000000,27.46190000000000,27.79580000000000,28.18300000000000
389,216.5853725000000,35.22618710000000,28.82890000000000,28.84730000000000,26.82130000000000
393,216.5825131000000,35.22639540000000,27.16690000000000,27.09330000000000,28.05320000000000
394,216.6030639000000,35.22619190000000,29.45360000000000,28.57710000000000,25.95730000000000
396,216.5988264000000,35.22653150000000,26.87270000000000,26.92410000000000,28.84370000000000
397,216.6005460000000,35.22640150000000,28.24540000000000,27.99660000000000,27.54360000000000
398,216.5797756000000,35.22627480000000,28.44570000000000,28.83890000000000,26.73600000000000
400,216.5772704000000,35.22719800000000,26.76250000000000,27.49660000000000,26.84330000000000
402,216.5932263000000,35.22847400000000,21.79660000000000,22.70900000000000,26.93840000000000
403,216.5983700000000,35.22671460000000,27.67810000000000,27.45880000000000,27.75200000000000
404,216.5858486000000,35.22733530000000,24.71970000000000,24.86380000000000,28.66710000000000
406,216.6035548000000,35.22656440000000,27.99520000000000,27.86170000000000,26.04400000000000
407,216.5970826000000,35.22645440000000,29.31510000000000,30.52830000000000,29.54370000000000
408,216.6078533000000,35.22663880000000,27.41380000000000,27.35600000000000,23.52460000000000
409,216.5807198000000,35.22658060000000,28.42370000000000,27.93710000000000,28.36390000000000
411,216.6058529000000,35.22675040000000,26.89120000000000,26.82380000000000,26.86920000000000
412,216.6129559000000,35.22671020000000,28.73610000000000,28.70010000000000,28.84520000000000
413,216.5899640000000,35.22681960000000,27.67650000000000,27.53060000000000,29.46640000000000
414,216.5932358000000,35.22678200000000,28.92600000000000,28.75100000000000,29.13740000000000
415,216.6076093000000,35.22712850000000,27.65420000000000,27.26970000000000,25.52530000000000
416,216.6075380000000,35.22680270000000,28.58850000000000,27.98390000000000,27.18700000000000
417,216.5984563000000,35.22690930000000,27.41900000000000,27.98900000000000,25.05520000000000
418,216.6052673000000,35.22673820000000,29.40730000000000,31.51770000000000,26.64980000000000
419,216.6079210000000,35.22688340000000,27.70070000000000,27.87070000000000,28.19600000000000
420,216.6147548000000,35.22737890000000,25.12840000000000,25.71180000000000,28.24730000000000
421,216.5829767000000,35.22703530000000,27.54740000000000,27.19170000000000,24.43660000000000
422,216.6032367000000,35.22710530000000,27.08990000000000,27.28440000000000,28.74900000000000
423,216.5994637000000,35.22696700000000,28.23680000000000,28.07040000000000,26.99490000000000
424,216.6139602000000,35.22730790000000,25.77670000000000,26.24500000000000,27.91550000000000
425,216.6142384000000,35.22698480000000,27.63180000000000,27.19170000000000,23.71870000000000
426,216.6036771000000,35.22687970000000,29.25940000000000,28.57190000000000,26.09230000000000
427,216.5869275000000,35.22719180000000,27.64290000000000,27.57360000000000,26.31870000000000
428,216.5798412000000,35.22717470000000,26.79020000000000,26.51050000000000,27.76410000000000
429,216.5984034000000,35.22736230000000,26.79240000000000,26.88940000000000,27.95770000000000
430,216.5871027000000,35.22710740000000,27.81740000000000,28.94750000000000,24.74670000000000
432,216.6074996000000,35.22715680000000,27.74930000000000,27.64770000000000,27.82710000000000
433,216.6065260000000,35.22751270000000,25.02930000000000,25.84270000000000,25.09040000000000
437,216.5941235000000,35.22735080000000,27.52500000000000,26.83340000000000,28.47020000000000
438,216.5969498000000,35.22715380000000,28.63730000000000,28.79550000000000,27.57470000000000
439,216.5987570000000,35.22734060000000,27.28470000000000,27.45060000000000,28.41390000000000
440,216.6039461000000,35.22726110000000,28.63670000000000,29.10180000000000,29.34410000000000
441,216.6040666000000,35.22735240000000,27.50930000000000,27.70890000000000,30.03830000000000
443,216.6037539000000,35.22785650000000,27.28560000000000,27.05190000000000,27.74970000000000
444,216.5894727000000,35.22727530000000,28.20950000000000,28.72540000000000,27.47900000000000
445,216.5889959000000,35.22739880000000,26.80600000000000,27.48010000000000,28.36940000000000
446,216.5807745000000,35.22726890000000,28.71460000000000,28.38940000000000,29.21820000000000
447,216.6046650000000,35.22727350000000,28.81360000000000,28.72630000000000,26.58110000000000
448,216.6009590000000,35.22726330000000,29.96220000000000,29.11720000000000,25.98540000000000
450,216.6114142000000,35.22822060000000,24.68840000000000,24.77060000000000,28.01580000000000
451,216.5846200000000,35.22743520000000,28.61540000000000,28.62360000000000,29.44370000000000
452,216.5892484000000,35.22738840000000,28.56980000000000,31.00520000000000,28.59500000000000
453,216.5798443000000,35.22757030000000,28.01270000000000,27.20150000000000,27.54180000000000
455,216.5857103000000,35.22779460000000,26.60800000000000,26.27550000000000,22.96360000000000
457,216.5985580000000,35.22808900000000,27.96020000000000,28.32760000000000,29.22970000000000
458,216.5750166000000,35.22760080000000,28.23910000000000,29.86890000000000,29.07120000000000
459,216.5775587000000,35.22862660000000,26.55170000000000,27.35000000000000,29.85750000000000
460,216.5827128000000,35.22765510000000,27.46710000000000,27.28600000000000,24.63150000000000
461,216.5807486000000,35.22786570000000,26.38390000000000,26.85560000000000,27.97690000000000
463,216.6156912000000,35.22761830000000,28.50970000000000,28.24780000000000,28.28820000000000
465,216.6041627000000,35.22773750000000,27.69700000000000,28.18260000000000,27.90590000000000
466,216.5783902000000,35.22795660000000,25.92770000000000,26.52080000000000,26.29570000000000
467,216.6118131000000,35.22785400000000,27.26720000000000,27.08000000000000,25.85330000000000
468,216.6000094000000,35.22778350000000,28.51540000000000,27.84660000000000,25.82620000000000
